provincename,Longitude,Latitude,Region.Name,Date/Time,production_in_division_X22.Utilities,production_in_division_X23.Construction,production_in_division_X31.33.Manufacturing,production_in_division_X48.49.Transportation.and.warehousing,production_in_division_X61.Educational.services,production_in_division_X62.Health.care.and.social.assistance,production_in_division_X72.Accommodation.and.food.services,production_in_division_X81.Other.services..except.public.administration.,production_in_division_X91.Public.administration,production_in_division_X11.Agriculture.forestry.fishing.hunting.21.Mining.quarrying.and.oil.and.gas.extraction,production_in_division_X41.Wholesale.trade.44.45.Retail.trade,production_in_division_X52.Finance.and.insurance.53.Real.estate.and.rental.and.leasing,production_in_division_X54.Professional..scientific.and.technical.services.55.56,production_in_division_X51.Information.culture.and.recreation.71,Population,GeoUID,Station Name,Climate ID,Mean Max Temp (°C),Mean Min Temp (°C),Mean Temp (°C),Extr Max Temp (°C),Extr Min Temp (°C),Total Rain (mm),Total Snow (cm),Total Precip (mm),Snow Grnd Last Day (cm),Dir of Max Gust (10s deg),Spd of Max Gust (km/h)
Ontario,-77.88,45.07,Faraday (TP),2003-01-01,2.211525479794126,6.747376433378412,4.468710049345535,0.9528555392344344,1.420739421718089,4.114917121604135,1.804812842674876,0.4002904020060755,3.2564368892002413,0.9789324652922768,6.274614361125644,2.006923877632916,3.7534730408364303,0.0,1401.0,3512058,BANCROFT AUTO,616I001,-7.9,-22.7,-15.3,0.2,-36.2,0.0,0.0,24.2,23.0,0.0,0.0
Ontario,-77.88,45.07,Faraday (TP),2003-02-01,2.3548150132169363,6.728555392675399,4.470953836671795,0.9868076811226908,1.3696466220408818,4.114333296115222,1.8514128750811336,0.3988020749094996,3.289880808872991,0.9587898060328928,6.483637659997544,2.035809313597545,3.798779518963861,0.0,1401.0,3512058,BANCROFT AUTO,616I001,-5.8,-22.2,-14.0,5.3,-37.5,0.0,0.0,39.5,0.0,0.0,0.0
Ontario,-77.88,45.07,Faraday (TP),2003-03-01,2.308911148759712,6.456752511931248,4.446520466154382,0.9227790899716436,1.315032967313678,4.211756648704937,1.7968803394275716,0.4000878793137943,3.343845394429468,0.9353074193376598,6.3473522005409615,2.037082077326395,3.772681849138845,0.0,1401.0,3512058,BANCROFT AUTO,616I001,2.9,-12.8,-4.9,15.3,-34.2,0.0,0.0,49.2,0.0,0.0,0.0
Ontario,-77.88,45.07,Faraday (TP),2003-04-01,2.4623199135913514,6.614783145198792,4.385110223911635,0.9461998425789252,1.3895648407032837,4.1430725209595085,1.648924824284916,0.3928472815288991,3.221626950628271,0.9516085465319865,6.170635744471074,2.047091594918623,3.666801722750143,0.0,1401.0,3512058,BANCROFT AUTO,616I001,9.1,-5.3,1.9,26.0,-19.0,0.0,0.0,35.9,0.0,0.0,0.0
Ontario,-77.88,45.07,Faraday (TP),2003-05-01,2.305978200303234,6.799172810233519,4.5177110232692925,0.9079823679120368,1.364919005904706,4.152730502726266,1.6792601225508326,0.3936844991276772,3.2220070387195983,0.9022376196955646,6.324860904419819,2.0491399820720995,3.7270521752285415,0.0,1401.0,3512058,BANCROFT AUTO,616I001,17.1,3.5,10.3,24.7,-5.5,0.0,0.0,129.6,0.0,0.0,0.0
Ontario,-77.88,45.07,Faraday (TP),2003-06-01,2.482114099021942,6.846266635388351,4.468238692538563,0.9296453178904766,1.4035818950775736,4.175999891925776,1.6887115390542136,0.394407436722346,3.168975590964618,0.8703952552762594,6.339511152028353,2.1080851848796454,3.719268650705605,0.0,1401.0,3512058,BANCROFT AUTO,616I001,23.5,7.1,15.3,33.6,-0.9,0.0,0.0,108.0,0.0,0.0,0.0
Ontario,-77.88,45.07,Faraday (TP),2003-07-01,2.5083133433498106,7.117312106205936,4.685667074584742,0.9269853907468848,1.358400320573255,4.323184330870841,1.671984816944875,0.3889357220527517,3.251646122938378,0.9223407148484222,6.30704859872792,2.119077918986132,3.863481035326871,0.0,1401.0,3512058,BANCROFT AUTO,616I001,25.1,10.8,18.0,29.6,5.2,0.0,0.0,85.2,0.0,0.0,0.0
Ontario,-77.88,45.07,Faraday (TP),2003-08-01,2.5314870355494112,6.561879026882612,4.276529709955275,0.8603312418097401,1.2914564258031127,4.201813864906743,1.6602693386727048,0.3913937816686963,3.0356693708476303,0.925502770065512,6.047236640888436,2.034690733777325,3.59442092755416,0.0,1401.0,3512058,BANCROFT AUTO,616I001,25.4,11.3,18.4,30.1,0.7,0.0,0.0,80.4,0.0,0.0,0.0
Ontario,-77.88,45.07,Faraday (TP),2003-09-01,2.434317852734372,6.6679058561646345,4.593098453197694,0.9384860998094112,1.4654765909402785,4.280635635785056,1.7026715780578214,0.401572935479303,3.196806791912671,0.959212791819373,6.350499819968047,2.1326330985659485,3.756049646131869,0.0,1401.0,3512058,BANCROFT AUTO,616I001,20.0,6.5,13.3,27.6,-0.3,0.0,0.0,161.8,0.0,0.0,0.0
Ontario,-77.88,45.07,Faraday (TP),2003-10-01,2.350423556977684,6.823563168671946,4.607400639697419,0.922075568072742,1.4472688959013582,4.314234021674263,1.7727369218052118,0.3934641920486204,3.1800097248891004,0.9627914712345664,6.41691648495735,2.1125168917413406,3.801390575748628,0.0,1401.0,3512058,BANCROFT AUTO,616I001,11.2,-0.5,5.4,26.2,-7.2,0.0,0.0,130.2,0.0,0.0,0.0
Ontario,-77.88,45.07,Faraday (TP),2003-11-01,2.582387948660059,7.02931646660217,4.615826162570161,0.9452437046621696,1.4415735840665929,4.343324756599451,1.727821534482496,0.3915299558965492,3.2400792419660487,0.939478885771588,6.36865358265565,2.1402187660999883,3.859611634917562,0.0,1401.0,3512058,BANCROFT AUTO,616I001,5.4,-4.1,0.6,16.3,-14.9,0.0,0.0,133.2,9.0,0.0,0.0
Ontario,-77.88,45.07,Faraday (TP),2003-12-01,2.52985099155115,6.814329835644034,4.60159573784662,0.9390028527129696,1.414621832797595,4.325400804332798,1.8094078450635704,0.3919469397381288,3.264333179473832,0.9566764002994004,6.396693702375373,2.105502037860853,3.830462587129131,0.0,1401.0,3512058,BANCROFT AUTO,616I001,-0.3,-11.1,-5.7,7.1,-21.9,0.0,0.0,64.4,0.0,0.0,0.0
Ontario,-77.88,45.07,Faraday (TP),2004-01-01,2.497636892108533,6.571021102749761,4.442202529830757,0.9383795841505892,1.4113480512829255,4.376516966627651,1.803562900743484,0.4042144727437323,3.297731508615578,1.0345451393859733,6.28714752211328,2.1551253341777867,3.864925415337869,0.0,1401.0,3512058,BANCROFT AUTO,616I001,-10.1,-22.9,-16.5,6.5,-37.8,0.0,0.0,47.1,24.0,0.0,0.0
Ontario,-77.88,45.07,Faraday (TP),2004-02-01,2.402010996757672,6.876438026912575,4.473474732944674,0.9840785150581084,1.4273808883133976,4.404371901982948,1.7941638383233298,0.3934863039626855,3.3521679298198177,0.9400594398578844,6.520989599632324,2.1567286647723507,3.867288599121018,0.0,1401.0,3512058,BANCROFT AUTO,616I001,-0.7,-16.4,-8.6,10.2,-34.2,0.0,0.0,35.5,26.0,0.0,0.0
Ontario,-77.88,45.07,Faraday (TP),2004-03-01,2.2858083068949977,6.802143055714228,4.564334117069866,0.9584092349510316,1.4804911292339489,4.310388666743723,1.787837058198263,0.4028448611546195,3.283518723868279,0.9823926881628698,6.385737645260618,2.166995492331905,3.7826799066299066,0.0,1401.0,3512058,BANCROFT AUTO,616I001,4.1,-7.3,-1.6,14.3,-17.7,0.0,0.0,79.1,0.0,0.0,0.0
Ontario,-77.88,45.07,Faraday (TP),2004-04-01,2.633943961192334,6.90033724237275,4.5824896605828345,0.9927128949179912,1.5163409392728144,4.337857792563491,1.776857403835523,0.4081633550009509,3.342530935902508,1.024086144330586,6.531705284756711,2.205220082288707,3.945957027726837,0.0,1401.0,3512058,BANCROFT AUTO,616I001,10.6,-2.3,4.2,25.5,-12.7,0.0,0.0,63.0,0.0,0.0,0.0
Ontario,-77.88,45.07,Faraday (TP),2004-05-01,2.4091772551011017,6.950250841467366,4.5118569411731055,0.9921649395550828,1.4678631043502948,4.3276986638729165,1.77127458838694,0.4022454298519328,3.272832004909126,1.0031065242192585,6.386424818533352,2.1690972927124275,3.8557897244017054,0.0,1401.0,3512058,BANCROFT AUTO,616I001,17.8,2.8,10.3,30.1,-4.8,0.0,0.0,123.0,0.0,0.0,0.0
Ontario,-77.88,45.07,Faraday (TP),2004-06-01,2.43472340033078,6.825212822354828,4.572130228971316,0.9686516258303842,1.4699330078761108,4.309259314788754,1.7434362301042683,0.4116050522500535,3.347764330235854,0.9841417601178178,6.504433155195014,2.1224920054839624,3.902567494494371,0.0,1401.0,3512058,BANCROFT AUTO,616I001,21.9,6.5,14.2,29.5,0.0,0.0,0.0,66.6,0.0,0.0,0.0
Ontario,-77.88,45.07,Faraday (TP),2004-07-01,2.418329509689909,6.496976743407913,4.354714540995573,0.9249916813349788,1.4365748215654328,4.3500060357830055,1.7484739425471951,0.3962468901538807,3.421262348618685,0.9794142996301584,6.276158241052664,2.134972552267669,3.769910624139692,0.0,1401.0,3512058,BANCROFT AUTO,616I001,24.4,11.1,17.9,29.0,3.2,0.0,0.0,56.8,0.0,0.0,0.0
Ontario,-77.88,45.07,Faraday (TP),2004-08-01,2.590533151469411,6.738036183133397,4.5692316394501065,0.9688823284997216,1.4468309961746375,4.348813926877956,1.7954351971860525,0.3841234326813083,3.2448304923892226,1.0149575032791314,6.5229939562228685,2.1064269355794183,3.8687376758432057,0.0,1401.0,3512058,BANCROFT AUTO,616I001,22.2,9.4,15.8,28.4,1.2,0.0,0.0,57.8,0.0,0.0,0.0
Ontario,-77.88,45.07,Faraday (TP),2004-09-01,2.3622732565116498,6.925123196447872,4.58070740842358,0.9604781471823108,1.4292822853500635,4.353634268024115,1.739773912564765,0.3972461518764851,3.334702371107597,1.006378746257018,6.553224136645482,2.145434718000418,3.893159522164906,0.0,1401.0,3512058,BANCROFT AUTO,616I001,21.9,6.5,14.2,27.7,-1.8,0.0,0.0,33.4,0.0,0.0,0.0
Ontario,-77.88,45.07,Faraday (TP),2004-10-01,2.4585747071226134,6.898860081125305,4.599861631360747,0.9402863763565028,1.4391130288033736,4.43465983473047,1.7229074520328278,0.4051485187483857,3.339226018797957,0.937039329046051,6.662051023482304,2.167508289090301,3.883653753759648,0.0,1401.0,3512058,BANCROFT AUTO,616I001,13.0,0.2,6.6,24.8,-7.8,0.0,0.0,95.5,0.0,0.0,0.0
Ontario,-77.88,45.07,Faraday (TP),2004-11-01,2.5320190216116387,7.0307228940637065,4.589474785694222,0.951737586661404,1.447986128498591,4.367823573374773,1.7248245616893227,0.4195924987924392,3.425077109857314,0.9433754487053118,6.8173447821970985,2.13703293509964,3.898306016818892,0.0,1401.0,3512058,BANCROFT AUTO,616I001,6.1,-5.1,0.5,12.9,-14.7,0.0,0.0,74.5,0.0,0.0,0.0
Ontario,-77.88,45.07,Faraday (TP),2004-12-01,2.423254747085787,7.0829579841689805,4.561689986138209,0.9852927521270256,1.423122669558477,4.311231062579341,1.8103668845045449,0.4183011478187399,3.364180313866872,0.9135742822550448,6.719428439779017,2.192962512231552,3.829784180097914,0.0,1401.0,3512058,BANCROFT AUTO,616I001,-2.6,-15.9,-9.3,8.1,-35.6,0.0,0.0,154.5,34.0,0.0,0.0
Ontario,-77.88,45.07,Faraday (TP),2005-01-01,2.7431760247771737,7.067907275544083,4.533319643491763,1.0255400005003783,1.4509289147686086,4.387443897649524,1.7986273829434918,0.3872715251684319,3.448018103990773,0.8501549643517329,6.774172864804501,2.21294866048486,4.068073652917648,0.0,1401.0,3512058,BANCROFT AUTO,616I001,-6.0,-19.4,-12.7,9.9,-34.9,0.0,0.0,87.6,37.0,0.0,0.0
Ontario,-77.88,45.07,Faraday (TP),2005-02-01,2.377219619573695,6.98184461830092,4.558161112028196,1.043078590158541,1.4930725987699949,4.459099571304786,1.88081071949738,0.3971796587310698,3.374827615303634,0.9028862913543332,6.849434822056135,2.1632458619598527,3.968699002295721,0.0,1401.0,3512058,BANCROFT AUTO,616I001,-1.0,-16.9,-9.0,9.2,-30.9,0.0,0.0,42.6,48.0,0.0,0.0
Ontario,-77.88,45.07,Faraday (TP),2005-03-01,2.46677109439794,7.264744703225324,4.479524458268548,1.0142115907293927,1.4965858312607256,4.56390577315764,1.8565161683950653,0.3896228194789965,3.272087156693485,0.8653161233262232,6.631016661914555,2.1730751334036347,3.855068000739898,0.0,1401.0,3512058,BANCROFT AUTO,616I001,1.8,-14.3,-6.3,13.1,-31.3,0.0,0.0,37.4,15.0,0.0,0.0
Ontario,-77.88,45.07,Faraday (TP),2005-04-01,2.427792656489381,6.897367141628801,4.614474397084694,1.0222312959082194,1.51622447364027,4.365526278243726,1.8414922830329656,0.4094622825160335,3.4057885635892218,1.0196098372061206,6.861628025518828,2.225732209396132,3.874376647823413,0.0,1401.0,3512058,BANCROFT AUTO,616I001,11.1,-3.1,4.0,26.3,-8.5,0.0,0.0,108.2,0.0,0.0,0.0
Ontario,-77.88,45.07,Faraday (TP),2005-05-01,2.568654274172951,7.447279870824031,4.632028801426502,1.0207925356604357,1.5446623480325492,4.416213127522913,1.825127124773776,0.4077694178704337,3.428888133347308,1.0738923343720714,6.798637133431359,2.2707255534953785,3.831113107495286,0.0,1401.0,3512058,BANCROFT AUTO,616I001,17.0,0.3,8.7,27.7,-6.7,0.0,0.0,31.1,0.0,0.0,0.0
Ontario,-77.88,45.07,Faraday (TP),2005-06-01,2.777083708009178,7.380587630499075,4.582690269035751,0.960121848160932,1.563819765487057,4.450146766684727,1.803255089160689,0.4269704038312114,3.4415453105513176,1.0013622851547048,6.953798881860429,2.195356637786538,3.9944887120066426,0.0,1401.0,3512058,BANCROFT AUTO,616I001,26.0,11.8,18.9,32.4,3.8,0.0,0.0,103.4,0.0,0.0,0.0
Ontario,-77.88,45.07,Faraday (TP),2005-07-01,2.497214397078768,6.859095247416844,4.399137665169209,1.0024696520542813,1.5055144310687456,4.312696683578047,1.6793060277101668,0.4216735171184415,3.359140845320552,1.0381281251217291,6.885883507915018,2.2541355361388336,4.004428043092688,0.0,1401.0,3512058,BANCROFT AUTO,616I001,27.3,11.8,19.6,34.8,5.5,0.0,0.0,48.6,0.0,0.0,0.0
Ontario,-77.88,45.07,Faraday (TP),2005-08-01,2.478357772784019,6.830499179981011,4.669414333253434,1.0069935686009468,1.5085371414887272,4.339487556656866,1.7471056008263184,0.4116940829351854,3.5085179980127528,1.1633146913870385,6.9717135034440325,2.2863492018424445,3.993994316044283,0.0,1401.0,3512058,BANCROFT AUTO,616I001,26.2,11.3,18.8,32.6,3.8,0.0,0.0,77.1,0.0,0.0,0.0
Ontario,-77.88,45.07,Faraday (TP),2005-09-01,2.4243574867355107,6.872072550486333,4.654762908409385,1.0098048709641367,1.539990692453686,4.461676837915979,1.672584357724648,0.4205167625920064,3.427281925886656,1.2437656541892177,6.784291136225132,2.2870226495347925,4.067528741486779,0.0,1401.0,3512058,BANCROFT AUTO,616I001,22.7,7.1,15.0,31.2,-1.5,0.0,0.0,97.5,0.0,0.0,0.0
Ontario,-77.88,45.07,Faraday (TP),2005-10-01,2.614652843089924,7.0838075012319965,4.6191463566468,1.0346404694974956,1.6174574046361283,4.551288090217682,1.6968001054496893,0.409255394992459,3.5127440744345715,1.074943764396255,6.882609684265457,2.2802652824736445,4.122879616538735,0.0,1401.0,3512058,BANCROFT AUTO,616I001,13.3,3.4,8.4,27.9,-5.1,0.0,0.0,31.4,0.0,0.0,0.0
Ontario,-77.88,45.07,Faraday (TP),2005-11-01,2.4926028920406567,6.986117803044365,4.570954612478102,1.029666030442653,1.5785598557116298,4.432841620837044,1.7475345958960906,0.4008301891231369,3.331206291721366,1.1124753777613663,6.955698116099917,2.326329127891061,4.098981549385721,0.0,1401.0,3512058,BANCROFT AUTO,616I001,6.0,-3.8,1.1,15.8,-18.9,0.0,0.0,133.9,0.0,0.0,0.0
Ontario,-77.88,45.07,Faraday (TP),2005-12-01,2.586186128008938,7.142755873975114,4.582030455806351,1.066494904676234,1.5735114302715778,4.429135790643592,1.7327991855962328,0.3968855688502944,3.479587055279232,1.1192034098464527,6.916563187779454,2.293343252787116,4.1305159821897455,0.0,1401.0,3512058,BANCROFT AUTO,616I001,-3.2,-14.3,-8.7,1.8,-31.4,0.0,0.0,63.2,16.0,0.0,0.0
Ontario,-77.88,45.07,Faraday (TP),2006-01-01,2.314453726374883,7.254868781564956,4.608511960782817,1.0579207570285778,1.6206146427556527,4.537287323756948,1.762292242037389,0.4083843474361925,3.5071549088033374,0.9925841225683496,6.94529746933557,2.2309344913037803,4.128843667511242,0.0,1401.0,3512058,BANCROFT AUTO,616I001,-0.3,-11.4,-5.9,8.0,-24.3,0.0,0.0,102.5,30.0,0.0,0.0
Ontario,-77.88,45.07,Faraday (TP),2006-02-01,2.5778431795372514,7.449986519083567,4.638766867560612,0.9868382425219734,1.6061797721191893,4.585521459086248,1.823122517954641,0.4221771752921436,3.5241365365354835,0.9501096191600752,6.92180536731795,2.317477539346344,4.102302214305714,0.0,1401.0,3512058,BANCROFT AUTO,616I001,-3.6,-17.4,-10.5,4.1,-34.8,0.0,0.0,102.3,57.0,0.0,0.0
Ontario,-77.88,45.07,Faraday (TP),2006-03-01,2.463609534589458,7.228819379534473,4.5549170378558905,1.0022522878251316,1.575385749390563,4.611417082450729,1.7713832069081683,0.4227932505840349,3.5340393322057424,0.9197130728347332,7.108485294957774,2.327949043881823,4.255127957812243,0.0,1401.0,3512058,BANCROFT AUTO,616I001,4.0,-9.1,-2.6,20.3,-27.7,0.0,0.0,59.6,7.0,0.0,0.0
Ontario,-77.88,45.07,Faraday (TP),2006-04-01,2.40664978190396,7.445212249955339,4.463657716054148,0.9715746688041054,1.60385007082591,4.549049454168262,1.8013871474405316,0.4100509022433704,3.467725810244997,1.0085918280131718,6.986872004368799,2.290800199827524,4.057071402074896,0.0,1401.0,3512058,BANCROFT AUTO,616I001,13.0,-2.4,5.3,22.9,-9.0,0.0,0.0,55.3,0.0,0.0,0.0
Ontario,-77.88,45.07,Faraday (TP),2006-05-01,2.5263065986096747,7.198448501392123,4.497718744662772,1.002336117854616,1.5887907124283045,4.528786227968921,1.8354517017733325,0.4314897859745895,3.4723514816561654,0.967375600190038,7.279247563676739,2.351522457654133,4.1627128846828185,0.0,1401.0,3512058,BANCROFT AUTO,616I001,19.7,5.0,12.4,33.0,-5.4,0.0,0.0,77.1,0.0,0.0,0.0
Ontario,-77.88,45.07,Faraday (TP),2006-06-01,2.4677935387480896,7.183252022342415,4.5141560605104685,1.0491536897858234,1.5914734604821734,4.511935882216067,1.815416541266966,0.4169185727567235,3.671472816334322,1.0240233769117215,7.153484874995154,2.457237358638275,4.100294444682764,0.0,1401.0,3512058,BANCROFT AUTO,616I001,23.1,9.6,16.4,30.4,3.8,0.0,0.0,168.4,0.0,0.0,0.0
Ontario,-77.88,45.07,Faraday (TP),2006-07-01,2.630146206753308,6.706088762540954,4.333080523614797,1.0336620801759862,1.6546128063280765,4.451025287391451,1.8114476018403511,0.4090514702698775,3.679711931795117,0.9268337314794468,7.266953070385343,2.416889888982301,4.096152826259037,0.0,1401.0,3512058,BANCROFT AUTO,616I001,26.7,12.7,19.7,32.2,8.1,0.0,0.0,65.1,0.0,0.0,0.0
Ontario,-77.88,45.07,Faraday (TP),2006-08-01,2.460459428358354,6.959921261915719,4.440481318542923,1.072280957321028,1.567470655346243,4.577946368458486,1.7426614586412152,0.4026384554623329,3.7064265286810376,1.0146148759172935,7.355954397089264,2.344794078718188,4.037625468785631,0.0,1401.0,3512058,BANCROFT AUTO,616I001,24.4,9.2,16.8,34.7,0.9,0.0,0.0,28.7,0.0,0.0,0.0
Ontario,-77.88,45.07,Faraday (TP),2006-09-01,2.590970684121144,7.165284493170179,4.372889944001914,1.077192533200236,1.5686426536263671,4.530608712125767,1.7131781474436794,0.4177675244318192,3.6498157725492857,1.1478901364948382,7.216711048424779,2.314268318852588,4.060701514173738,0.0,1401.0,3512058,BANCROFT AUTO,616I001,17.9,5.4,11.7,26.2,-1.6,0.0,0.0,150.6,0.0,0.0,0.0
Ontario,-77.88,45.07,Faraday (TP),2006-10-01,2.471948810715237,7.158810694025799,4.290533595089171,1.063457065464315,1.5661756567552776,4.584698083745633,1.7471444615239855,0.4115776976428303,3.651635092613184,1.0656364567805172,7.229555919576772,2.388305510713004,4.119591049259358,0.0,1401.0,3512058,BANCROFT AUTO,616I001,11.1,0.2,5.7,23.0,-7.8,0.0,0.0,134.3,0.0,0.0,0.0
Ontario,-77.88,45.07,Faraday (TP),2006-11-01,2.4869058855057555,6.892801770893439,4.169025829246558,1.045839375923408,1.5082814638202924,4.427038051198319,1.766615186388961,0.4069583315458895,3.6595450647812457,0.995659223339094,7.111291679037405,2.276635375488844,4.090404373438748,0.0,1401.0,3512058,BANCROFT AUTO,616I001,7.1,-1.2,3.0,14.3,-8.7,0.0,0.0,98.3,0.0,0.0,0.0
Ontario,-77.88,45.07,Faraday (TP),2006-12-01,2.664874389265444,7.227971338063746,4.305242813449474,1.0618177448259554,1.554563396980994,4.631935795230903,1.8286230997906792,0.4107554288290219,3.6825319163282,1.0008033911687373,7.241050530248204,2.271309970484583,4.226073761021481,0.0,1401.0,3512058,BANCROFT AUTO,616I001,1.5,-6.6,-2.6,8.4,-21.3,0.0,0.0,72.0,3.0,0.0,0.0
Ontario,-78.53,45.03,Highlands East (MU),1998-01-01,5.393360416587599,10.680417437832496,12.307440668543965,4.698686174909284,3.454023711874484,4.767824204092987,1.6112740193760209,1.8566350510485687,7.046491567867407,3.341318245720201,8.458686686009042,13.64584988533448,6.109962083213118,2.6098725525414457,3343.0,3546005,HALIBURTON 3,6163171,-1.4,-12.2,-6.9,6.0,-31.5,43.4,80.0,123.4,48.0,0.0,0.0
Ontario,-78.53,45.03,Highlands East (MU),1998-02-01,5.841071435462755,10.724203690249007,12.268798272000186,4.6649114003346455,3.4215303017020577,4.780956595999371,1.6273626955813818,1.8773528979991647,7.444161636373343,3.429034475896677,8.459060125351055,13.3139713744401,6.1526573714784325,2.5232264039362806,3343.0,3546005,HALIBURTON 3,6163171,3.5,-10.4,-3.5,10.0,-26.5,9.8,12.2,22.0,20.0,0.0,0.0
Ontario,-78.53,45.03,Highlands East (MU),1998-03-01,5.770604278442616,10.273746586389942,12.43792180880264,4.849311316762379,3.398787123785883,4.786313497403672,1.6368036340242145,1.896209828118758,7.389134191164557,3.444937729184302,8.519022772089796,13.464554828776402,6.054965606207782,2.5717819036627074,3343.0,3546005,HALIBURTON 3,6163171,4.2,-7.9,-1.9,22.5,-26.0,98.2,46.8,145.0,0.0,0.0,0.0
Ontario,-78.53,45.03,Highlands East (MU),1998-04-01,6.257572637011933,10.618952378538628,12.584675565733566,4.857551776377477,3.609614688827469,4.787279658287997,1.6504190671006844,1.9167162435295748,7.537232848535795,3.3588774393280154,8.7969784078617,13.668108344819712,6.112438239114875,2.511820024959522,3343.0,3546005,HALIBURTON 3,6163171,14.4,-2.8,5.8,21.0,-8.5,57.3,0.0,57.3,0.0,0.0,0.0
Ontario,-78.53,45.03,Highlands East (MU),1998-05-01,5.984369003820684,9.855050066654872,12.22442018429522,4.807777461039255,3.338316561842279,4.803130445201226,1.655452499374067,1.926289966122196,7.38595548632839,3.209144849931352,8.715346504527792,13.111610890146125,6.139506947352756,2.495059257393246,3343.0,3546005,HALIBURTON 3,6163171,22.8,6.2,14.5,30.0,-2.0,40.6,0.0,40.6,0.0,0.0,0.0
Ontario,-78.53,45.03,Highlands East (MU),1998-06-01,6.237586770635431,9.889445183835162,12.130892233571329,4.678060067126177,3.338171707873108,4.8658110438674855,1.6948070904753256,1.935247753267822,7.351303222785094,3.4150829546584824,8.641348880039232,13.17183755640144,6.104509136682159,2.486286611775129,3343.0,3546005,HALIBURTON 3,6163171,23.6,9.4,16.5,30.0,-2.5,120.2,0.0,120.2,0.0,0.0,0.0
Ontario,-78.53,45.03,Highlands East (MU),1998-07-01,6.324602685351786,9.985457807223757,12.298887584956564,4.777219855852378,3.210955813683213,4.872976742574864,1.683075207897936,1.9982483571012104,7.428587457971228,3.272446147944861,8.603073333215097,13.401778269179289,6.094796065518596,2.597381484922328,3343.0,3546005,HALIBURTON 3,6163171,25.3,9.9,17.7,32.5,4.0,78.2,0.0,78.2,0.0,0.0,0.0
Ontario,-78.53,45.03,Highlands East (MU),1998-08-01,6.458899219315303,9.833218459214557,12.027809083493532,4.877840269965679,3.4223815362275123,4.647764610943641,1.7158079430465605,1.985113031264016,7.320285706683071,3.0311122889181403,8.657683319191381,13.458169603512117,6.236657746200682,2.507231000692661,3343.0,3546005,HALIBURTON 3,6163171,25.2,10.2,17.7,30.0,1.5,114.2,0.0,114.2,0.0,0.0,0.0
Ontario,-78.53,45.03,Highlands East (MU),1998-09-01,6.47138472898626,9.944701809780804,12.472477700760903,4.677861410379911,3.208600078601848,4.745965323846701,1.7216303646154694,1.9848095567254311,7.37900760820363,3.586625924243014,8.763845144654582,13.627389735221666,6.200638455316733,2.518845376226145,3343.0,3546005,HALIBURTON 3,6163171,21.2,6.2,13.7,27.0,-3.5,66.4,0.0,66.4,0.0,0.0,0.0
